recency,frequency,tenure,capacity score,last gift amount,region,age,gender,marital status
13,0.42,102,83,58590.97,6,79,f,y
3,0.17,44,29,872.93,10,55,m,y
2,0.22,45,49,9866.37,2,58,m,y
0,0.34,36,99,4363.75,8,36,m,n
2,0.31,8,75,2462.84,9,45,m,y
0,0.32,77,88,10456.96,10,49,m,n
36,0.18,35,57,0.0,8,50,m,y
2,0.29,100,31,318.17,9,74,f,y
2,0.22,34,70,418.92,1,63,f,y
3,0.2,61,38,3958.23,3,38,f,w
4,0.4,92,17,517.61,3,58,f,y
3,0.29,113,27,2156.17,9,62,m,y
6,0.37,68,83,1634.53,3,72,f,n
7,0.34,35,51,4083.33,10,78,f,w
0,0.44,58,50,800.64,1,39,m,n
6,0.46,51,44,264.06,3,42,f,n
16,0.25,108,61,1466.54,2,36,m,y
1,0.29,142,66,2607.76,9,51,m,n
3,0.4,12,86,970.76,1,61,f,n
7,0.22,68,55,47228.8,2,69,m,y
7,0.2,49,59,0.0,1,53,m,w
0,0.24,84,57,1555.05,9,50,m,y
4,0.27,64,48,29299.71,7,57,m,y
0,0.21,80,46,4345.56,1,42,m,n
21,0.31,89,65,0.0,10,86,f,w
9,0.24,18,47,5762.57,6,30,f,y
0,0.19,163,34,965.07,5,57,f,y
8,0.21,109,46,0.0,10,85,m,w
0,0.43,108,90,97986.85,5,55,f,y
0,0.31,89,63,377.96,4,52,f,y
1,0.2,114,36,1490.64,3,49,m,y
28,0.3,48,48,73.04,8,52,f,w
6,0.28,107,42,423.8,7,75,f,w
3,0.3,13,37,2166.77,5,25,f,n
0,0.36,42,69,659.88,9,78,m,n
0,0.35,111,66,1842.7,7,33,m,y
17,0.29,102,63,0.0,10,51,f,y
5,0.24,95,68,517.72,2,48,f,n
0,0.13,113,17,6183.49,7,63,f,y
6,0.52,125,79,7298.11,7,31,f,y
0,0.25,44,59,4042.97,4,61,f,n
4,0.44,141,100,18543.82,8,85,m,y
19,0.17,67,32,154.72,4,34,f,n
20,0.33,44,0,0.0,7,57,m,y
24,0.21,147,46,5106.28,4,45,f,n
1,0.38,57,60,4426.18,8,61,f,y
1,0.42,62,31,4517.03,3,55,m,y
15,0.21,154,59,4044.41,2,45,f,n
0,0.39,28,41,700.7,10,62,m,w
0,0.21,137,49,376.32,6,82,m,y
9,0.28,176,35,1046.76,7,52,m,w
4,0.29,144,55,0.0,7,65,m,n
13,0.55,89,59,1476.04,6,35,m,n
1,0.29,24,72,38184.16,8,40,m,y
4,0.24,70,60,1057.22,6,62,f,y
13,0.24,100,60,633.13,6,77,f,y
2,0.18,135,29,1519.9,3,60,f,y
5,0.26,110,63,1306.95,2,50,m,w
7,0.55,167,62,2554.42,7,54,f,y
10,0.3,9,60,0.0,6,36,f,n
5,0.46,44,63,252.27,1,64,m,y
10,0.41,54,55,1745.44,2,68,f,n
11,0.19,136,57,5801.74,2,48,m,y
14,0.43,159,58,2863.12,1,47,f,y
19,0.16,46,27,0.0,3,58,m,y
9,0.33,70,34,2619.64,5,48,m,n
18,0.62,127,66,1783.63,4,54,f,y
0,0.27,149,86,64284.97,2,86,m,y
1,0.31,40,65,2414.1,8,51,m,y
4,0.21,149,36,1893.0,9,49,f,w
1,0.28,38,72,1210.45,8,45,f,n
3,0.33,164,66,51736.96,7,66,f,n
17,0.41,155,23,243.01,10,52,m,n
1,0.24,66,45,1372.81,2,45,m,y
8,0.77,113,80,122658.22,6,74,f,n
2,0.65,168,89,18746.12,4,76,m,y
5,0.5,44,84,0.0,5,45,m,y
4,0.37,136,65,2434.55,9,27,f,n
15,0.15,101,23,141.49,9,70,m,y
6,0.32,146,60,0.0,4,44,m,y
13,0.21,19,60,0.0,8,66,m,y
4,0.48,174,39,16325.38,5,25,m,n
8,0.51,141,47,13440.1,9,68,m,n
19,0.26,116,71,0.0,2,36,m,y
1,0.11,24,17,448.98,4,65,m,y
6,0.32,114,33,4037.65,3,55,f,w
7,0.2,147,36,21434.42,7,40,f,n
7,0.2,104,53,9010.51,2,48,m,w
6,0.23,66,32,13404.99,3,65,f,y
12,0.13,169,28,2981.69,9,56,m,y
0,0.29,72,80,115667.75,8,63,m,y
8,0.21,82,50,0.0,2,84,m,w
17,0.53,97,42,1954.73,6,31,f,y
19,0.2,50,45,0.0,3,79,f,y
1,0.16,96,30,22.45,6,56,f,y
7,0.25,77,36,28979.02,5,41,m,n
2,0.18,140,41,21151.09,10,35,m,y
10,0.29,118,47,0.0,4,52,f,n
0,0.34,27,78,6767.54,7,68,m,w
1,0.21,107,54,648.66,10,53,f,n
8,0.23,142,41,3901.28,7,77,f,n
6,0.33,65,50,190.17,4,33,f,w
18,0.16,47,33,0.0,3,54,f,y
0,0.24,64,56,30423.89,4,36,f,y
9,0.2,173,57,1746.77,2,60,f,w
10,0.27,34,58,0.0,4,68,f,y
14,0.46,106,37,3679.8,4,48,m,n
11,0.31,119,85,1566.57,5,25,f,y
5,0.3,117,42,1501.53,1,57,m,y
2,0.42,47,83,14324.34,2,61,m,y
4,0.22,34,50,22599.39,8,61,m,y
5,0.12,26,33,5276.98,8,73,m,n
0,0.32,102,75,9351.43,8,38,f,n
0,0.32,128,48,5731.12,5,65,f,y
6,0.31,68,95,7282.22,8,72,m,y
36,0.31,43,48,0.0,9,28,m,y
3,0.41,145,34,594.07,4,59,f,n
12,0.21,38,45,54916.29,4,47,f,n
3,0.3,6,80,4391.94,7,53,f,w
1,0.28,33,39,1373.06,5,60,m,y
14,0.28,83,56,233.66,10,47,f,y
8,0.39,122,64,1385.31,1,44,f,y
1,0.3,64,73,30188.97,8,55,m,y
4,0.45,54,75,3238.04,4,38,m,n
2,0.27,50,71,27011.86,8,38,m,w
8,0.19,128,53,14490.48,2,65,m,y
4,0.22,139,40,196.97,4,37,f,w
2,0.22,120,57,1135.42,2,64,m,y
6,0.23,25,47,1273.83,5,61,m,w
18,0.31,90,79,742.93,10,29,m,y
4,0.28,149,62,2814.28,10,44,m,n
27,0.63,145,88,15156.29,8,72,f,y
9,0.28,57,54,0.0,7,40,m,n
7,0.15,153,27,2675.26,5,48,f,y
0,0.18,178,34,706.02,7,61,m,y
13,0.27,102,58,2002.39,5,66,f,y
8,0.09,119,8,3609.91,7,51,f,y
1,0.35,7,54,191.53,4,46,f,n
0,0.46,39,85,1105.56,4,76,f,w
21,0.34,31,41,636.63,10,81,f,w
1,0.41,166,38,14604.18,4,69,m,n
4,0.38,175,60,611.9,8,56,f,y
4,0.33,99,80,6808.11,1,42,f,n
0,0.26,70,46,18724.24,10,42,f,y
13,0.33,115,38,1937.7,5,62,m,w
7,0.58,13,65,0.0,10,61,m,y
6,0.18,70,56,0.0,2,76,f,w
15,0.39,115,98,16429.37,10,64,m,y
19,0.37,143,70,7816.3,4,32,m,y
1,0.17,37,24,1339.97,5,70,m,y
9,0.31,56,53,6667.09,8,40,f,y
2,0.34,173,61,355.32,2,49,f,y
12,0.32,71,67,4385.66,2,58,f,y
0,0.26,36,79,4757.53,2,84,m,w
1,0.46,73,62,2500.33,8,95,m,y
1,0.25,17,52,2939.42,3,64,m,w
7,0.59,36,53,4256.7,5,52,f,y
8,0.32,28,89,42087.22,2,63,f,y
20,0.28,166,71,38771.07,6,68,m,y
0,0.17,13,28,33.25,10,50,f,n
9,0.35,129,43,4928.76,6,81,f,n
0,0.3,85,86,4457.22,2,58,m,y
5,0.34,20,67,1883.21,4,62,m,y
4,0.26,174,44,727.66,2,64,f,n
0,0.18,109,32,1741.06,10,61,m,y
1,0.31,159,51,2777.59,4,67,f,y
12,0.26,83,66,4337.38,7,45,m,n
2,0.28,17,45,0.0,5,46,f,n
5,0.25,32,30,7615.74,10,38,f,y
4,0.24,116,62,7677.2,4,61,f,n
1,0.18,163,33,5645.47,10,66,f,w
22,0.12,9,22,821.25,10,61,f,y
0,0.37,59,53,578.79,3,80,f,y
4,0.22,100,36,7371.11,6,54,m,w
3,0.27,167,69,2579.59,2,65,m,y
8,0.3,89,63,0.0,4,38,f,y
8,0.39,151,100,4359.95,8,49,f,y
9,0.18,111,51,868.17,2,65,m,n
5,0.29,135,45,6668.64,9,67,m,w
0,0.47,126,71,2056.45,2,50,f,n
5,0.66,78,75,11608.07,8,53,m,w
16,0.45,21,94,7649.0,8,32,f,y
3,0.21,145,38,0.0,7,49,f,y
17,0.26,138,44,5269.6,10,68,f,n
9,0.35,172,99,21384.67,6,63,m,w
23,0.16,148,38,15787.07,1,62,m,y
5,0.28,77,53,962.45,2,55,m,y
2,0.45,93,60,5939.84,7,55,m,y
0,0.25,152,64,2613.03,4,45,f,y
0,0.2,106,47,70699.61,9,65,f,y
18,0.26,87,65,0.0,3,61,m,y
6,0.16,90,31,977.88,4,62,m,w
0,0.3,54,32,1244.77,3,47,m,n
3,0.27,128,32,0.0,7,25,f,n
7,0.47,44,77,2445.13,2,71,m,y
20,0.29,83,69,913.75,10,47,f,y
10,0.41,148,98,33699.73,2,42,f,n
4,0.34,128,96,3678.92,2,65,f,w
0,0.18,60,40,3238.19,4,49,f,n
8,0.36,118,67,7955.21,8,70,m,w
3,0.32,50,72,481.63,8,64,f,n
0,0.41,72,95,692.91,8,65,m,y
14,0.11,11,30,630.93,8,34,f,y
22,0.38,75,76,42354.11,7,73,m,w
5,0.18,164,30,28.54,6,58,f,y
0,0.3,27,73,1527.9,7,49,m,y
4,0.22,90,23,0.0,5,57,f,y
0,0.21,171,67,1762.06,8,28,m,y
12,0.31,107,24,0.0,2,61,f,w
6,0.23,63,54,902.1,5,39,f,y
3,0.23,162,43,1813.62,7,34,m,y
10,0.21,115,27,0.0,9,32,f,n
14,0.47,144,79,2429.74,10,71,f,w
12,0.23,91,68,648.53,1,45,m,n
13,0.45,65,48,3178.66,9,78,f,w
16,0.17,172,29,6458.12,3,46,f,n
5,0.27,139,63,1990.4,1,29,f,n
8,0.27,35,66,60488.19,7,38,m,y
7,0.36,112,71,13483.63,3,73,m,n
1,0.34,134,100,12521.0,8,52,f,n
2,0.24,91,75,580.97,2,46,m,n
1,0.24,14,40,1964.45,4,57,f,w
8,0.19,178,21,11270.6,2,62,m,n
15,0.2,141,44,19147.38,4,71,m,n
11,0.16,39,50,3998.97,1,76,f,y
3,0.18,141,41,70818.84,10,49,f,y
8,0.2,145,50,199.71,5,35,f,y
4,0.27,48,63,2625.53,3,48,m,y
2,0.34,110,28,7429.45,9,58,m,y
17,0.37,61,86,2000.78,4,40,m,y
1,0.34,36,12,433.93,6,40,f,n
8,0.24,175,55,12260.92,9,60,f,y
11,0.73,166,100,65201.87,2,54,f,y
7,0.37,24,50,5112.51,7,55,m,y
1,0.49,118,94,14931.18,3,43,f,y
2,0.22,9,43,1716.74,1,51,m,w
0,0.19,17,38,2980.17,9,41,f,y
11,0.47,89,40,698.38,9,68,m,w
1,0.37,109,52,3579.3,4,70,f,y
15,0.45,161,73,16202.37,9,27,m,n
1,0.47,63,69,303.53,7,41,m,y
3,0.32,53,81,3718.28,4,32,m,y
1,0.39,125,59,1619.92,2,45,m,y
6,0.21,129,30,1429.46,5,53,m,n
7,0.36,6,83,102145.31,8,33,m,y
2,0.4,110,10,903.21,10,41,m,n
4,0.45,49,58,2733.66,10,39,f,y
0,0.31,68,78,14399.26,6,58,m,y
12,0.21,100,8,59.87,5,56,f,w
12,0.47,43,80,13215.65,4,44,m,n
2,0.22,14,38,2398.32,6,57,f,y
2,0.14,11,27,546.9,3,46,f,y
7,0.24,75,65,0.0,2,50,m,y
7,0.29,57,52,63368.77,1,80,f,w
10,0.3,72,55,0.0,9,75,m,y
0,0.31,101,52,3071.94,1,35,f,n
8,0.45,104,57,2286.36,4,67,f,y
10,0.21,149,41,1494.02,6,67,m,w
2,0.37,135,68,41494.24,9,37,m,y
2,0.22,41,52,6042.98,4,67,m,y
8,0.26,110,35,457.11,7,78,m,w
0,0.26,40,70,51028.69,7,38,f,w
6,0.19,125,36,12556.35,6,41,m,w
5,0.26,35,51,2423.99,9,70,m,n
8,0.34,178,35,6573.67,10,59,m,n
7,0.17,179,35,0.0,7,63,m,y
13,0.31,98,35,219.98,3,60,m,n
0,0.26,134,43,21303.62,6,60,f,w
8,0.28,110,55,1184.55,7,35,m,y
10,0.22,105,24,209.07,7,70,f,n
12,0.17,108,27,1233.75,6,72,m,n
3,0.7,36,43,826.7,3,51,m,y
2,0.26,30,67,533.54,6,54,f,w
8,0.17,52,50,11266.91,2,32,m,y
5,0.51,6,80,5480.7,10,62,m,y
3,0.17,107,47,738.61,1,63,f,y
10,0.19,123,59,8115.15,8,54,f,y
5,0.53,170,86,7501.14,3,71,m,n
4,0.16,118,50,3096.81,8,49,f,n
3,0.34,145,32,927.79,3,63,f,n
0,0.37,25,95,7959.27,2,39,m,n
14,0.25,35,56,13811.39,8,54,m,y
3,0.27,84,69,0.0,3,52,m,w
4,0.3,133,64,0.0,8,58,m,n
1,0.22,90,57,1251.35,2,49,f,y
7,0.21,69,37,2416.87,4,53,f,n
7,0.38,23,69,5743.09,9,67,f,w
2,0.44,37,78,1150.88,1,48,m,y
3,0.27,152,45,1252.24,2,30,m,n
11,0.34,99,75,3448.77,2,81,f,w
6,0.42,38,50,15424.03,9,75,m,y
2,0.35,155,23,16058.47,10,35,f,n
6,0.41,114,76,9058.38,5,65,f,y
16,0.33,162,36,1497.96,4,47,f,y
36,0.18,9,33,1025.22,10,58,m,n
0,0.42,105,84,46854.29,10,59,m,y
4,0.29,127,57,5916.12,4,51,f,n
4,0.31,137,24,6309.37,7,43,f,y
23,0.57,10,66,4822.81,3,44,f,y
20,0.11,172,8,254.14,9,41,m,n
4,0.17,62,2,384.35,5,42,f,y
2,0.52,36,93,12811.55,9,53,f,y
8,0.3,12,59,362.75,1,44,m,n
1,0.37,17,67,33341.72,10,65,f,w
1,0.36,15,63,1459.56,8,77,f,w
13,0.24,162,38,42.09,2,46,m,n
14,0.32,146,47,382.12,8,58,m,w
18,0.69,132,54,2570.09,4,62,f,w
10,0.21,164,43,415.94,2,62,m,y
1,0.23,142,38,1518.39,2,56,f,y
2,0.34,93,66,9117.96,6,66,m,y
4,0.21,149,42,2722.64,3,62,m,y
3,0.45,16,74,12496.44,10,36,f,n
6,0.27,169,58,5393.66,3,68,f,y
0,0.54,6,61,4070.71,9,68,m,n
24,0.44,26,72,0.0,5,43,f,y
31,0.17,177,36,180.67,7,55,m,y
0,0.25,105,64,3485.76,5,65,m,y
0,0.11,170,30,175.67,2,51,m,w
5,0.39,11,78,11315.1,8,71,m,y
1,0.37,147,63,127018.64,9,90,f,w
1,0.28,98,61,1719.03,2,43,f,y
3,0.24,134,73,57956.78,2,34,f,n
25,0.12,141,5,340.96,4,59,f,n
22,0.24,116,53,0.0,8,65,m,w
21,0.56,49,53,0.0,5,51,f,y
1,0.32,128,81,8814000.42,5,76,f,y
0,0.15,92,19,1445.24,7,34,f,y
0,0.28,108,42,313.32,4,65,f,w
7,0.22,110,48,792.67,9,45,f,y
3,0.15,80,28,173.23,4,80,m,y
16,0.37,160,100,4038.2,8,84,f,n
8,0.19,41,21,4331.37,3,43,f,n
36,0.36,175,63,0.0,6,46,f,n
19,0.36,153,70,0.0,1,67,m,w
6,0.54,13,96,34107.51,7,49,f,n
14,0.29,51,67,4621.46,7,54,f,w
1,0.35,105,90,42651.22,2,55,m,n
15,0.35,57,35,153.79,5,26,f,y
10,0.28,31,57,123882.67,4,54,m,w
3,0.21,40,47,3291.26,10,44,m,n
13,0.25,136,46,761.72,9,47,m,y
8,0.3,128,48,2744.98,2,76,f,w
0,0.17,137,20,4946.9,3,36,m,y
30,0.31,67,93,16204.63,1,67,f,y
2,0.47,69,44,39690.96,10,50,m,n
6,0.32,152,78,79901.68,5,50,m,n
16,0.23,176,34,1144.07,3,66,m,n
2,0.31,87,72,1116.75,4,60,m,y
2,0.34,19,80,88555.21,4,63,f,w
6,0.37,19,71,1119.73,6,69,f,y
3,0.21,59,33,18590.07,10,50,m,y
9,0.23,162,56,19039.67,7,45,m,y
3,0.3,136,59,9820.61,7,38,f,y
36,0.24,103,66,229.4,8,42,m,y
2,0.15,109,0,140.72,3,95,f,w
8,0.24,10,55,8047.95,5,73,f,w
2,0.26,10,40,394.74,10,34,m,w
4,0.31,122,66,1012.26,6,35,m,n
2,0.43,50,71,1497.8,6,62,f,y
4,0.23,176,62,48659.28,8,63,m,n
7,0.16,176,32,0.0,5,63,m,n
9,0.16,121,35,307.24,5,51,m,y
2,0.32,56,86,5641.73,1,53,f,n
18,0.16,18,29,2899.88,1,59,f,y
3,0.38,78,93,843.16,6,56,m,y
0,0.4,73,65,8386.17,10,25,f,n
23,0.29,74,44,359.09,10,51,m,n
2,0.3,140,54,0.0,5,42,f,n
36,0.28,97,45,0.0,10,57,m,y
6,0.25,109,19,529.78,6,95,f,n
15,0.32,83,59,7851.53,9,60,f,w
0,0.23,175,65,8156.69,8,50,m,w
6,0.23,107,41,21405.25,7,68,m,y
0,0.17,10,34,736.67,7,62,m,y
3,0.39,53,46,667.98,6,61,m,n
0,0.16,128,30,304.68,6,64,m,y
4,0.25,97,50,2842.42,1,85,f,y
9,0.18,141,42,0.0,7,38,f,y
16,0.24,154,50,78828.55,5,62,m,n
8,0.43,93,52,9756.7,7,41,f,n
10,0.34,123,45,289.29,6,63,f,y
1,0.13,29,40,1500.25,8,41,f,y
2,0.31,146,61,0.0,3,48,m,n
22,0.22,118,57,0.0,8,50,m,y
1,0.26,148,66,42043.33,7,69,f,y
36,0.43,115,84,0.0,1,68,m,y
14,0.35,94,33,0.0,3,36,f,y
12,0.25,114,43,1949.87,10,55,f,y
13,0.29,58,73,0.0,4,44,m,n
3,0.25,164,49,1411.87,9,36,m,n
12,0.18,56,43,434.44,6,51,f,y
3,0.33,172,54,6711.53,7,50,f,y
3,0.44,122,51,0.0,5,91,f,y
12,0.21,62,52,1628.76,3,61,m,n
3,0.33,120,57,2243.65,5,34,f,y
13,0.24,62,60,15955.54,7,46,f,y
0,0.26,40,62,6236.89,9,70,f,n
1,0.21,91,27,114.36,9,86,m,w
21,0.21,140,57,1722.94,8,31,m,y
7,0.2,58,49,16296.21,5,26,m,y
5,0.63,15,57,13997.02,7,83,f,w
6,0.16,44,30,0.0,4,60,f,w
4,0.23,168,35,13106.82,10,41,f,y
1,0.25,132,43,29076.34,5,63,f,n
17,0.5,64,52,11658.63,4,25,m,n
11,0.38,122,60,3729.13,3,55,m,w
9,0.3,155,72,1827.94,1,59,m,y
14,0.36,142,58,0.0,5,68,m,n
10,0.32,105,43,51.39,2,39,f,n
5,0.26,13,57,421.11,6,56,f,y
1,0.23,125,56,6251.65,5,41,m,n
0,0.34,63,55,5305.11,2,58,f,y
0,0.2,132,58,2305.79,8,41,f,y
5,0.21,100,40,258.4,5,48,m,y
1,0.4,155,60,235.0,2,40,m,n
2,0.29,100,58,0.0,1,64,m,y
16,0.13,173,40,0.0,2,67,m,n
7,0.32,161,97,0.0,1,51,f,n
33,0.19,179,42,180.74,10,55,m,y
23,0.12,74,23,11234.77,10,33,m,y
4,0.29,57,71,0.0,3,50,f,n
8,0.27,16,39,0.0,3,54,f,w
23,0.08,155,9,0.0,10,94,m,y
12,0.49,52,53,5063.24,1,38,f,y
8,0.18,94,36,518.51,7,76,m,y
7,0.26,18,59,1653.58,10,69,m,y
6,0.25,131,65,17044.4,7,59,f,y
1,0.2,105,48,699.92,9,81,m,n
0,0.83,123,36,2819.79,5,60,f,y
2,0.29,178,65,5791.56,4,60,m,y
6,0.31,80,50,427.09,5,54,m,n
21,0.3,74,52,898.66,8,73,f,w
4,0.2,126,41,0.0,8,71,m,y
15,0.26,83,50,512.8,4,45,f,n
0,0.28,27,77,51495.87,8,35,f,y
10,0.31,168,46,2281.54,4,51,f,w
0,0.39,165,87,11833333.33,4,42,f,n
18,0.37,171,100,0.0,8,54,m,n
5,0.17,63,51,1313.36,2,73,f,y
5,0.35,173,62,5107.44,4,48,f,n
20,0.23,26,57,60968.6,1,54,f,y
4,0.22,54,68,15350.51,1,55,f,y
18,0.27,102,73,5725.31,8,67,f,y
9,0.31,97,86,2713.04,4,25,m,n
2,0.23,44,54,737.61,6,45,f,n
0,0.75,105,64,8492.6,5,58,m,y
18,0.35,15,49,0.0,10,73,m,n
3,0.6,173,36,0.0,6,47,f,y
0,0.5,63,57,5794.94,4,26,m,y
18,0.59,94,75,14718.17,4,64,m,n
6,0.31,178,65,283.62,7,45,m,y
9,0.31,150,65,1452.46,1,37,f,y
24,0.25,126,67,7013.98,9,45,m,y
1,0.16,73,20,336.46,10,52,f,n
7,0.31,15,50,12479.57,3,45,m,y
1,0.12,122,18,329.67,4,25,f,w
2,0.38,67,34,2273.45,9,68,m,y
6,0.26,94,65,32329.38,5,74,f,w
2,0.26,165,10,1408.1,4,64,m,y
5,0.24,77,30,76396.47,6,37,f,n
0,0.38,175,58,6447.18,1,51,f,y
8,0.23,178,50,15850.98,10,54,f,y
11,0.24,81,43,0.0,1,63,f,y
2,0.21,154,45,7104.3,5,65,m,y
0,0.22,114,48,702.76,5,43,f,y
0,0.12,160,20,920.08,9,56,f,y
7,0.39,133,65,11408.29,1,61,f,n
36,0.32,163,35,1788.5,3,76,f,w
9,0.31,79,74,2045.07,3,65,f,y
0,0.24,134,57,2649.6,4,66,f,y
22,0.39,14,60,0.0,7,56,m,y
15,0.3,8,64,8766.64,7,76,f,y
5,0.32,118,77,725019.4,10,61,f,n
13,0.23,58,23,0.0,5,42,f,n
2,0.23,175,44,571.66,9,76,m,y
1,0.35,152,56,6082.36,7,65,f,y
1,0.18,11,49,102.47,2,48,f,n
2,0.31,140,60,5024.79,3,47,m,y
2,0.42,176,53,2204.96,7,59,f,y
4,0.33,85,39,538.11,5,61,m,n
9,0.4,41,21,1265.52,7,57,f,y
1,0.1,101,17,100.61,9,59,m,y
1,0.4,44,28,2246.82,9,80,m,w
0,0.19,48,39,2925.36,3,71,m,y
5,0.4,170,36,499.83,8,57,f,n
10,0.18,161,33,1105.87,6,69,m,y
4,0.16,55,29,1278.52,4,39,f,n
10,0.33,44,60,0.0,4,60,f,w
6,0.28,135,32,4612.74,4,82,f,n
3,0.4,130,9,401.14,7,51,m,n
6,0.31,170,76,28929.85,6,42,f,n
14,0.27,106,69,2596.93,2,45,f,y
1,0.24,120,34,302.35,5,38,m,n
6,0.23,24,3,191.3,5,43,m,n
8,0.39,74,61,11720.98,6,49,m,n
18,0.45,49,37,981.59,7,33,f,y
7,0.36,146,91,36475.38,8,55,m,y
0,0.32,155,33,2687.24,10,68,m,y
6,0.34,140,56,13468.87,8,41,f,y
1,0.3,135,74,3682.31,5,77,f,n
4,0.36,67,100,384801.3,2,62,f,y
6,0.2,94,43,751.65,10,70,f,y
8,0.2,138,65,1704.2,8,45,m,y
0,0.31,153,25,8971.82,6,67,f,y
15,0.44,131,51,0.0,3,38,m,n
23,0.24,59,46,3903.64,4,68,f,n
9,0.22,81,57,0.0,1,57,f,y
7,0.34,169,76,857.81,3,63,m,y
7,0.31,149,53,1429.17,4,37,f,y
9,0.56,62,39,1089.33,2,41,f,y
16,0.34,69,28,301.65,6,63,m,y
1,0.28,143,85,24127.86,8,40,f,n
0,0.44,104,61,6506.31,6,61,f,y
0,0.21,107,31,4887.33,10,34,f,n
2,0.37,104,52,16167.78,3,67,f,y
4,0.37,56,44,2585.94,9,36,f,y
5,0.22,32,41,0.0,4,63,m,n
2,0.22,140,56,6383.83,6,64,m,n
0,0.3,96,68,142.03,4,44,m,n
2,0.16,46,34,746.61,4,63,m,w
11,0.34,123,87,0.0,2,58,f,y
7,0.56,131,70,1149.74,10,46,m,n
10,0.44,102,72,3863.17,2,39,m,y
5,0.28,126,75,1883.82,2,25,m,n
2,0.33,146,62,29016.18,2,60,f,y
26,0.25,122,39,0.0,8,31,f,y
15,0.27,71,45,19505.89,10,56,m,n
19,0.3,136,44,1537.75,4,51,f,y
1,0.37,16,29,1749.13,4,65,m,y
9,0.29,138,69,0.0,10,50,f,y
6,0.27,65,67,0.0,10,50,m,n
1,0.24,135,52,1486.74,3,65,f,w
13,0.2,97,20,0.0,5,60,f,n
0,0.3,82,63,4548.74,4,59,f,n
1,0.31,109,51,3625.38,7,62,m,y
1,0.23,69,40,6536.3,10,31,f,y
6,0.19,146,12,1651.99,7,66,f,y
5,0.26,59,67,2631.18,6,64,f,y
21,0.33,145,73,0.0,7,39,m,y
14,0.32,151,56,34360.18,7,51,m,y
3,0.19,23,49,323.45,8,54,f,y
6,0.23,150,62,14526.0,1,52,m,n
2,0.21,172,51,5711.48,3,60,m,y
1,0.32,91,39,9889.38,3,76,m,w
7,0.27,146,52,590.89,5,71,f,w
13,0.27,50,66,7952.58,10,35,m,n
0,0.3,133,51,20286.74,7,64,f,w
0,0.27,107,68,92655.94,10,74,m,y
0,0.18,122,23,1378.8,6,60,m,n
9,0.2,152,46,18120.16,4,71,m,w
3,0.22,152,18,583.02,6,85,m,n
9,0.1,26,11,0.0,7,70,f,n
2,0.5,29,48,12139.26,4,58,f,y
0,0.23,163,45,225.32,8,70,f,y
8,0.11,53,18,0.0,5,57,m,y
1,0.24,168,45,5568.42,3,55,f,w
6,0.18,115,51,669.0,2,49,f,n
4,0.25,64,51,1836.01,1,78,f,w
17,0.26,22,22,714.81,4,42,f,n
0,0.24,53,66,6813.03,2,77,m,y
4,0.31,60,49,142103.27,3,62,f,y
14,0.35,142,46,0.0,1,34,m,n
9,0.53,82,80,10813.3,6,60,m,y
16,0.19,19,43,1612.13,4,25,f,y
36,0.18,159,29,133.49,5,64,f,y
6,0.17,90,45,1727.72,8,68,f,y
3,0.27,49,44,1551.17,4,46,m,n
0,0.24,144,8,207.4,6,56,m,y
7,0.24,56,29,8394.94,3,84,m,w
12,0.67,175,86,414786.74,8,47,f,n
5,0.24,168,62,0.0,3,39,m,y
1,0.2,69,43,1144.25,7,77,f,y
18,0.31,100,22,0.0,7,84,m,y
18,0.19,151,30,390.86,3,55,f,w
3,0.4,147,68,3331.83,3,70,f,y
8,0.48,125,25,436.73,10,75,m,y
11,0.25,54,38,1652.38,10,43,m,n
0,0.27,150,52,646.07,8,47,f,y
14,0.32,154,75,2375.66,3,73,f,w
10,0.49,147,84,0.0,2,80,f,w
5,0.28,8,41,0.0,5,63,f,y
20,0.29,164,50,29941.82,7,41,m,n
12,0.18,52,57,0.0,8,84,f,y
5,0.29,177,73,17043.53,1,47,m,n
16,0.74,22,69,4488.98,2,49,f,n
16,0.31,86,66,73326.62,7,60,m,y
7,0.52,32,51,759.63,9,78,f,y
17,0.58,76,45,851.94,3,67,m,w
10,0.28,95,56,10261.51,8,61,m,y
0,0.17,135,27,28.31,10,61,m,n
16,0.13,85,20,0.0,3,55,f,y
11,0.27,114,47,2194.95,4,63,f,y
3,0.21,92,65,5411.4,2,25,f,n
1,0.22,11,32,2184.9,9,50,m,y
0,0.42,106,87,75618.4,5,58,f,n
26,0.26,151,51,0.0,5,37,f,y
7,0.19,60,41,916.29,4,60,m,y
0,0.32,72,37,643.9,5,51,m,w
0,0.35,152,88,1409.33,1,81,f,n
0,0.29,79,71,3732.64,10,78,m,w
9,0.2,144,51,42276.9,10,48,m,n
1,0.26,101,43,4474.9,6,52,f,w
5,0.39,170,65,11088.68,4,53,m,w
14,0.26,91,55,3431.56,4,48,f,y
11,0.28,137,39,2316.74,5,57,f,w
4,0.29,18,41,349.64,1,43,f,y
14,0.19,75,26,533.93,4,38,f,y
2,0.23,98,49,0.0,10,64,m,y
2,0.36,135,85,11673.93,3,64,f,y
11,0.31,94,40,1305.83,5,42,m,n
5,0.25,165,59,17295.2,10,68,f,y
23,0.26,68,61,38903.16,5,45,f,y
2,0.23,65,59,3406.48,8,58,f,y
6,0.38,159,91,3868.36,1,67,f,y
1,0.24,155,53,1136.07,3,54,m,n
